ID,Ave. art rating,ImageOnly: agreeableness,ImageOnly: anger,ImageOnly: anticipation,ImageOnly: arrogance,ImageOnly: disagreeableness,ImageOnly: disgust,ImageOnly: fear,ImageOnly: gratitude,ImageOnly: happiness,ImageOnly: humility,ImageOnly: love,ImageOnly: optimism,ImageOnly: pessimism,ImageOnly: regret,ImageOnly: sadness,ImageOnly: shame,ImageOnly: shyness,ImageOnly: surprise,ImageOnly: trust,ImageOnly: neutral
57728428edc2cb3880fd162f,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772812dedc2cb3880f3ad6d,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5991a373edc2c96e74e35d2a,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577286b3edc2cb388004f11a,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727145edc2cb3880c0f349,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772862aedc2cb38800377b1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727dd0edc2cb3880e90169,0.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728723edc2cb3880064316,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5772838eedc2cb3880fb2a2e,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f88edc2cb3880ee2668,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577286c8edc2cb3880056588,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728173edc2cb3880f46c1f,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727efaedc2cb3880ecc09e,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727680edc2cb3880d1d2d4,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283ceedc2cb3880fbdea4,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f04edc2cb3880ecceea,0.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57727f7bedc2cb3880ee1399,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728335edc2cb3880fa1775,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286feedc2cb38800609ea,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286ceedc2cb3880056edb,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728171edc2cb3880f46a7d,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577285e7edc2cb388002684d,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728170edc2cb3880f468cb,-0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772839bedc2cb3880fb3e41,-0.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283ceedc2cb3880fbded4,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772846eedc2cb3880fdda75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f8cedc2cb3880ee2e12,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728045edc2cb3880f09fef,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280c1edc2cb3880f26075,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728571edc2cb3880010cd2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728290edc2cb3880f81599,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728738edc2cb388006b7fe,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728171edc2cb3880f469ed,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772845bedc2cb3880fdb99f,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727de1edc2cb3880e91689,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772816fedc2cb3880f466e9,0.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728595edc2cb38800194bc,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284ccedc2cb3880ff0deb,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728591edc2cb3880018fa2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728061edc2cb3880f11f32,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280d9edc2cb3880f284c2,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728742edc2cb388006c6f8,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728417edc2cb3880fca8b7,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772825eedc2cb3880f76fc9,-0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f92edc2cb3880ee38dc,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283cdedc2cb3880fbdd74,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283f7edc2cb3880fc748b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577274e9edc2cb3880cce87f,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772820aedc2cb3880f647bc,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728702edc2cb3880060ee9,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728497edc2cb3880fe6c31,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281abedc2cb3880f515b0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728391edc2cb3880fb2f68,1.53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577283fcedc2cb3880fc7d6b,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728661edc2cb3880041fa1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577281f4edc2cb3880f62371,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284d2edc2cb3880ff164b,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728723edc2cb3880064336,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728593edc2cb38800191a6,-0.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281f6edc2cb3880f6264b,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772864fedc2cb388003af25,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283a3edc2cb3880fb4b4d,-1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728444edc2cb3880fd4437,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728209edc2cb3880f64546,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727d70edc2cb3880e7c4d9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284a3edc2cb3880fe7b33,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728847edc2cb388009f151,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fb8edc2cb3880eec9fd,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f3aedc2cb3880ed6f22,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728006edc2cb3880efe5d1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287afedc2cb388007fc3b,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f32edc2cb3880ed66bf,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728044edc2cb3880f09d4b,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772842aedc2cb3880fd19d7,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287e7edc2cb388008ac3f,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577284a8edc2cb3880fe8267,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728329edc2cb3880fa0453,-0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727efbedc2cb3880ecc2b2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726e85edc2cb3880b75732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772849bedc2cb3880fe6e33,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728592edc2cb3880019004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5772831aedc2cb3880f9ebcf,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5772845aedc2cb3880fdb6dd,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728500edc2cb3880ffb3bc,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
577283f6edc2cb3880fc73db,-0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280c5edc2cb3880f26657,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728715edc2cb3880062c0e,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728290edc2cb3880f81539,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728500edc2cb3880ffb2bc,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280c2edc2cb3880f261d5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283d6edc2cb3880fbec6a,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284d2edc2cb3880ff161b,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728715edc2cb3880062bbe,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728478edc2cb3880fde963,-0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57728446edc2cb3880fd471d,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728468edc2cb3880fdd007,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577288e7edc2cb38800bedac,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
577287b6edc2cb3880080850,1.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57728478edc2cb3880fde8f3,-0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
57728044edc2cb3880f09d9d,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728437edc2cb3880fd2d7f,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287dbedc2cb388008991a,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727bc6edc2cb3880e2587e,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f04edc2cb3880ecceba,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728629edc2cb388003753f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728742edc2cb388006c648,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728291edc2cb3880f815f9,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772838eedc2cb3880fb2ab0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727ee6edc2cb3880ec4ed4,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727ce6edc2cb3880e5fc02,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287dbedc2cb388008994a,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772842cedc2cb3880fd1bd7,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728045edc2cb3880f09ebd,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577288f6edc2cb38800c0721,0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5772853fedc2cb3880006a02,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
591706d5edc2cc64a4ca7032,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772849bedc2cb3880fe6d93,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287dbedc2cb3880089898,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58dbc968edc2c958ec0165dd,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772849eedc2cb3880fe723b,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283ddedc2cb3880fbf7c6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59839e9cedc2c9658c2f54c1,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727ff0edc2cb3880ef70a3,-0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283dfedc2cb3880fbfab6,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5772840eedc2cb3880fc99ca,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726e52edc2cb3880b6ab5a,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fa7edc2cb3880eeb280,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728715edc2cb3880062bde,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577286d6edc2cb3880057706,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f84edc2cb3880ee1ffc,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f32edc2cb3880ed668a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727798edc2cb3880d4fafb,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772816dedc2cb3880f463a7,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772845aedc2cb3880fdb80f,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287afedc2cb388007fc7b,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728a4dedc2cb3880107aa4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727fa1edc2cb3880eea74c,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58cf89cbedc2c97b40318aae,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727231edc2cb3880c43234,1.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f73edc2cb3880ee05c1,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728295edc2cb3880f81cd7,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577288ebedc2cb38800bf3fd,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772836fedc2cb3880faa6de,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727ee7edc2cb3880ec5103,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728061edc2cb3880f11f52,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772845cedc2cb3880fdbb21,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281f1edc2cb3880f61f3b,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286c8edc2cb38800564d4,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772871cedc2cb3880063874,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728479edc2cb3880fdea33,-0.2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57728286edc2cb3880f8042b,-0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727ee6edc2cb3880ec4dac,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728a61edc2cb388010ef81,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772831eedc2cb3880f9f227,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57728468edc2cb3880fdd087,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57728194edc2cb3880f4f59d,-0.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772850dedc2cb3880ffc6bd,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577286ceedc2cb3880056ebb,-0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fadedc2cb3880eebaea,-1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f1aedc2cb3880ecec91,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57728509edc2cb3880ffc0f5,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577287cdedc2cb3880082d19,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577287cfedc2cb3880083081,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57727ce5edc2cb3880e5fb72,1.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772844bedc2cb3880fd4bd1,1.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5772813dedc2cb3880f3c8b3,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577270a4edc2cb3880bede3d,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577277bbedc2cb3880d587d3,-0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577282c4edc2cb3880f8b9a9,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f8aedc2cb3880ee2a5e,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280f1edc2cb3880f2ff0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728a6dedc2cb38801101a5,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
577284f7edc2cb3880ffa3e0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728574edc2cb3880011092,0.08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772869aedc2cb388004cb7c,2.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5772844fedc2cb3880fd5167,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283d5edc2cb3880fbeac6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
577287aeedc2cb388007fab9,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577270a3edc2cb3880bedcbd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fabedc2cb3880eeb80a,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577285a5edc2cb388001afbf,-0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
577286dcedc2cb3880057fb7,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577283cdedc2cb3880fbde64,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57727f3fedc2cb3880ed76db,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577285c9edc2cb3880023e0f,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728468edc2cb3880fdcff7,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577281fdedc2cb3880f63222,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577281eeedc2cb3880f61abb,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728714edc2cb3880062bae,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772869aedc2cb388004cb6c,2.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57728084edc2cb3880f15729,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280e5edc2cb3880f29684,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577280dbedc2cb3880f286d9,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728106edc2cb3880f31e7c,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728497edc2cb3880fe6be1,-1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772849eedc2cb3880fe730d,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577288ddedc2cb38800bddbd,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577288e2edc2cb38800be47e,-0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727fb8edc2cb3880eecb5f,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728591edc2cb3880018fb4,-0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727f6bedc2cb3880ee0080,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57726eeaedc2cb3880b8b54b,-0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577283fbedc2cb3880fc7c17,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727d70edc2cb3880e7c4e9,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772809bedc2cb3880f1cd92,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728123edc2cb3880f39ead,0.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57727f8cedc2cb3880ee2db2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727e25edc2cb3880e9d1b9,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577281fdedc2cb3880f63242,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577270a4edc2cb3880beddbd,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fbcedc2cb3880eed1e7,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577284a5edc2cb3880fe7de5,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fb3edc2cb3880eec385,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728364edc2cb3880faa006,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577285c4edc2cb38800234ff,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728282edc2cb3880f7fd68,1.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772825bedc2cb3880f76aac,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57727f0bedc2cb3880ecd954,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287caedc2cb388008280f,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fe2edc2cb3880ef5ad8,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577282e6edc2cb3880f940fe,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727162edc2cb3880c17d8a,1.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727fadedc2cb3880eebc1e,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726fabedc2cb3880bb395d,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577287adedc2cb388007f917,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772721cedc2cb3880c41171,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727f43edc2cb3880ed7e7e,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772846eedc2cb3880fdd965,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
